latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,RED,NIR,SWIR,NDVI,NBR,Thermal_norm,label
1.02,101.767,321.1,1.0,1.0,2024-10-27,733,Aqua,MODIS,69,61.03,305.7,10.8,D,0,321.1,108.0,15.400000000000034,-0.496620834304358,0.7504051863857369,0.6906077348066297,1
1.1214,101.648,322.6,1.0,1.0,2024-10-27,733,Aqua,MODIS,70,61.03,302.5,11.9,D,0,322.6,119.0,20.100000000000023,-0.4610507246376812,0.7109992810927388,0.6316758747697975,1
1.118,101.1118,335.2,1.0,1.0,2024-10-27,733,Aqua,MODIS,86,61.03,301.1,27.5,D,0,335.2,275.0,34.099999999999966,-0.09865617830219597,0.7793594306049824,0.6058931860036837,1
1.3368,101.284,324.7,1.0,1.0,2024-10-27,733,Aqua,MODIS,77,61.03,298.3,12.9,D,0,324.7,129.0,26.399999999999977,-0.43134229667180957,0.6602316602316605,0.5543278084714551,1
1.1138,99.634,311.3,1.1,1.1,2024-10-27,733,Aqua,MODIS,40,61.03,297.9,5.9,D,0,311.3,59.0,13.400000000000034,-0.6813394544963544,0.6298342541436457,0.5469613259668505,1
1.3605,101.1364,318.6,1.0,1.0,2024-10-27,733,Aqua,MODIS,68,61.03,300.0,7.7,D,0,318.6,77.0,18.600000000000023,-0.6107178968655208,0.6108786610878657,0.5856353591160222,1
1.3212,99.918,325.4,1.1,1.0,2024-10-27,733,Aqua,MODIS,78,61.03,302.4,16.7,D,0,325.4,167.0,23.0,-0.3216896831844029,0.7578947368421053,0.629834254143646,1
1.3198,99.9084,329.7,1.1,1.0,2024-10-27,733,Aqua,MODIS,82,61.03,302.2,22.7,D,0,329.7,227.0,27.5,-0.184479971259206,0.7838899803536346,0.6261510128913442,1
0.2855,99.2179,318.4,1.2,1.1,2024-10-27,733,Aqua,MODIS,65,61.03,300.6,11.3,D,0,318.4,113.0,17.799999999999955,-0.4761242466388502,0.7278287461773706,0.5966850828729287,1
0.5644,100.2968,315.9,1.1,1.0,2024-10-27,733,Aqua,MODIS,52,61.03,297.1,9.0,D,0,315.9,90.0,18.799999999999955,-0.5565410199556541,0.654411764705883,0.5322283609576433,1
0.6144,100.3214,315.8,1.1,1.0,2024-10-27,733,Aqua,MODIS,49,61.03,293.9,8.6,D,0,315.8,86.0,21.900000000000034,-0.571926331508213,0.5940685820203887,0.47329650092081,1
4.9233,97.5457,312.9,1.3,1.1,2024-10-27,734,Aqua,MODIS,66,61.03,295.2,8.0,D,0,312.9,80.0,17.69999999999999,-0.5927716976329854,0.6376663254861824,0.4972375690607734,1
5.0561,96.6113,318.8,1.5,1.2,2024-10-27,734,Aqua,MODIS,74,61.03,295.0,21.3,D,0,318.8,213.0,23.80000000000001,-0.19894697254607,0.7989864864864864,0.4935543278084716,1
-7.6542,126.5779,303.4,1.0,1.0,2024-10-27,1318,Terra,MODIS,55,61.03,291.7,4.9,N,0,303.4,49.0,11.699999999999989,-0.7219069239500567,0.6144975288303133,0.4327808471454879,1
-1.4572,127.4354,317.7,1.2,1.1,2024-10-27,1320,Terra,MODIS,94,61.03,295.0,18.4,N,2,317.7,184.0,22.69999999999999,-0.26649392066972294,0.7803580067731012,0.4935543278084716,1
-3.8748,122.4059,310.1,1.2,1.1,2024-10-27,1320,Terra,MODIS,78,61.03,297.2,9.6,N,2,310.1,96.0,12.900000000000034,-0.5272100467865058,0.7630853994490353,0.5340699815837936,1
-3.9059,122.4164,307.7,1.2,1.1,2024-10-27,1320,Terra,MODIS,70,61.03,296.8,7.8,N,2,307.7,78.0,10.899999999999977,-0.5955405755768732,0.7547806524184482,0.52670349907919,1
-2.0052,121.4344,305.3,1.3,1.1,2024-10-27,1320,Terra,MODIS,64,61.03,293.8,6.3,N,2,305.3,63.0,11.5,-0.6578875916372523,0.6912751677852349,0.4714548802946596,1
0.3735,116.4617,303.0,3.0,1.6,2024-10-27,1321,Terra,MODIS,53,61.03,291.0,18.7,N,0,303.0,187.0,12.0,-0.23673469387755103,0.8793969849246231,0.4198895027624311,1
-3.6507,104.3347,312.1,1.4,1.2,2024-10-27,1458,Terra,MODIS,84,61.03,292.5,15.5,N,0,312.1,155.0,19.600000000000023,-0.3363305502033826,0.7754868270332186,0.44751381215469627,1
-3.1955,105.0805,322.5,1.6,1.3,2024-10-27,1458,Terra,MODIS,100,61.03,292.9,39.4,N,0,322.5,394.0,29.600000000000023,0.09979064898813678,0.8602455146364494,0.45488029465929986,1
-3.1934,105.0949,304.4,1.6,1.3,2024-10-27,1458,Terra,MODIS,47,61.03,292.2,9.8,N,0,304.4,98.0,12.199999999999989,-0.5129224652087475,0.7785843920145192,0.441988950276243,1
-0.617,101.8528,304.5,1.1,1.1,2024-10-27,1459,Terra,MODIS,58,61.03,294.4,4.8,N,0,304.5,48.0,10.100000000000023,-0.7276595744680852,0.6523235800344228,0.4825046040515651,1
1.1228,101.1142,306.0,1.1,1.0,2024-10-27,1459,Terra,MODIS,62,61.03,295.2,5.1,N,0,306.0,51.0,10.800000000000011,-0.7142857142857143,0.6504854368932036,0.4972375690607734,1
0.8312,100.1481,311.9,1.0,1.0,2024-10-27,1459,Terra,MODIS,84,61.03,295.1,9.0,N,0,311.9,90.0,16.799999999999955,-0.5521273948743468,0.685393258426967,0.495395948434623,1
0.7387,100.2753,305.9,1.0,1.0,2024-10-27,1459,Terra,MODIS,66,61.03,294.8,4.6,N,0,305.9,46.0,11.099999999999966,-0.7385620915032679,0.6112084063047295,0.48987108655616973,1
1.5803,109.5253,312.9,4.5,2.0,2024-10-27,1459,Terra,MODIS,80,61.03,291.3,91.2,N,0,312.9,912.0,21.599999999999966,0.4891011511143767,0.9537275064267354,0.42541436464088433,0
1.5854,109.5637,305.0,4.5,2.0,2024-10-27,1459,Terra,MODIS,13,61.03,291.2,43.7,N,0,305.0,437.0,13.800000000000011,0.1778975741239892,0.9387755102040816,0.4235727440147329,1
1.578,109.5326,312.5,4.5,2.0,2024-10-27,1459,Terra,MODIS,79,61.03,291.2,86.6,N,0,312.5,866.0,21.30000000000001,0.4696648281714043,0.9519891806604306,0.4235727440147329,0
-2.1751,100.9977,303.2,1.0,1.0,2024-10-27,1459,Terra,MODIS,15,61.03,292.4,3.5,N,0,303.2,35.0,10.800000000000011,-0.7930218805440568,0.5283842794759821,0.4456721915285448,1
-0.6596,101.819,305.2,1.1,1.0,2024-10-27,1459,Terra,MODIS,62,61.03,294.1,5.4,N,0,305.2,54.0,11.099999999999966,-0.6993318485523385,0.6589861751152083,0.47697974217311284,1
-0.6582,101.8288,317.1,1.1,1.1,2024-10-27,1459,Terra,MODIS,94,61.03,294.5,15.7,N,0,317.1,157.0,22.600000000000023,-0.33769246994305,0.7483296213808461,0.4843462246777165,1
-0.7641,101.527,309.2,1.1,1.0,2024-10-27,1459,Terra,MODIS,76,61.03,293.8,8.3,N,0,309.2,83.0,15.399999999999977,-0.5767465578786334,0.6869918699186995,0.4714548802946596,1
-0.8919,101.6637,304.5,1.1,1.0,2024-10-27,1459,Terra,MODIS,60,61.03,293.9,4.8,N,0,304.5,48.0,10.600000000000023,-0.7276595744680852,0.6382252559726956,0.47329650092081,1
-1.2776,100.89,300.3,1.0,1.0,2024-10-27,1459,Terra,MODIS,25,61.03,289.0,4.5,N,0,300.3,45.0,11.300000000000011,-0.739357080799305,0.5985790408525752,0.3830570902394108,1
-1.2759,102.7815,304.8,1.2,1.1,2024-10-27,1459,Terra,MODIS,61,61.03,293.7,5.1,N,0,304.8,51.0,11.100000000000023,-0.7133220910623946,0.6425120772946854,0.4696132596685082,1
-1.912,102.2686,304.1,1.1,1.1,2024-10-27,1459,Terra,MODIS,58,61.03,291.7,4.7,N,0,304.1,47.0,12.400000000000034,-0.7322700085445742,0.5824915824915816,0.4327808471454879,1
-2.1503,100.9697,328.0,1.0,1.0,2024-10-27,1459,Terra,MODIS,100,61.03,293.0,25.4,N,0,328.0,254.0,35.0,-0.12714776632302405,0.7577854671280276,0.4567219152854513,1
-2.1491,100.9787,328.5,1.0,1.0,2024-10-27,1459,Terra,MODIS,100,61.03,293.0,26.0,N,0,328.5,260.0,35.5,-0.11639762107051826,0.7597292724196277,0.4567219152854513,1
-2.1592,100.971,304.3,1.0,1.0,2024-10-27,1459,Terra,MODIS,59,61.03,292.7,4.7,N,0,304.3,47.0,11.600000000000023,-0.7324224309706804,0.6040955631399311,0.45119705340699806,1
-2.158,100.9799,307.8,1.0,1.0,2024-10-27,1459,Terra,MODIS,73,61.03,292.9,7.0,N,0,307.8,70.0,14.900000000000034,-0.629433562731604,0.6489988221436978,0.45488029465929986,1
-2.1764,100.9888,331.2,1.0,1.0,2024-10-27,1459,Terra,MODIS,100,61.03,293.9,29.5,N,0,331.2,295.0,37.30000000000001,-0.0578090067071223,0.7755040625940415,0.47329650092081,1
-2.3317,100.9258,313.5,1.0,1.0,2024-10-27,1459,Terra,MODIS,87,61.03,293.3,11.1,N,2,313.5,111.0,20.19999999999999,-0.47703180212014135,0.6920731707317075,0.46224677716390455,1
-2.333,100.9169,331.7,1.0,1.0,2024-10-27,1459,Terra,MODIS,100,61.03,294.5,30.4,N,2,331.7,304.0,37.19999999999999,-0.04357401289916625,0.7819460726846424,0.4843462246777165,1
-2.0307,103.0047,304.9,1.2,1.1,2024-10-27,1459,Terra,MODIS,26,61.03,291.7,7.3,N,0,304.9,73.0,13.199999999999989,-0.613654405927494,0.6937354988399074,0.4327808471454879,1
-2.3229,100.9246,316.0,1.0,1.0,2024-10-27,1459,Terra,MODIS,92,61.03,292.9,13.2,N,2,316.0,132.0,23.100000000000023,-0.4107142857142857,0.7021276595744679,0.45488029465929986,1
-2.3241,100.9156,355.8,1.0,1.0,2024-10-27,1459,Terra,MODIS,100,61.03,294.5,75.9,N,2,355.8,759.0,61.30000000000001,0.36167922497308935,0.8505424844569062,0.4843462246777165,0
-1.8675,103.2226,307.0,1.3,1.1,2024-10-27,1459,Terra,MODIS,70,61.03,292.3,8.0,N,0,307.0,80.0,14.699999999999989,-0.58656330749354,0.6895459345300953,0.4438305709023944,1
1.345,101.5925,317.3,1.1,1.1,2024-10-27,1500,Terra,MODIS,94,61.03,294.4,16.4,N,0,317.3,164.0,22.900000000000034,-0.31851236235196345,0.7549491706795074,0.4825046040515651,1
1.6721,101.4778,312.4,1.1,1.1,2024-10-27,1500,Terra,MODIS,83,61.03,295.5,9.6,N,2,312.4,96.0,16.899999999999977,-0.5298726738491675,0.7006200177147922,0.5027624309392267,1
0.3625,116.461,304.6,1.8,1.3,2024-10-27,1814,Aqua,MODIS,61,61.03,291.4,12.2,N,0,304.6,122.0,13.200000000000045,-0.42803563056727617,0.8047337278106503,0.4272559852670347,1
0.3742,116.4626,302.3,1.8,1.3,2024-10-27,1814,Aqua,MODIS,41,61.03,291.3,8.8,N,0,302.3,88.0,11.0,-0.5490648219318474,0.7777777777777778,0.42541436464088433,1
0.6939,117.5583,305.8,1.5,1.2,2024-10-27,1814,Aqua,MODIS,66,61.03,292.5,9.5,N,2,305.8,95.0,13.300000000000011,-0.5259481037924152,0.7543859649122805,0.44751381215469627,1
-2.5737,121.383,351.5,1.0,1.0,2024-10-27,1814,Aqua,MODIS,100,61.03,288.8,64.7,N,2,351.5,647.0,62.69999999999999,0.2959439158738107,0.8233056220938424,0.379373848987109,1
-2.5724,121.3742,344.6,1.0,1.0,2024-10-27,1814,Aqua,MODIS,100,61.03,291.4,50.4,N,2,344.6,504.0,53.200000000000045,0.18783879330662265,0.8090452261306531,0.4272559852670347,1
-2.8752,122.1657,305.3,1.0,1.0,2024-10-27,1814,Aqua,MODIS,64,61.03,294.0,5.3,N,0,305.3,53.0,11.300000000000011,-0.7041585263745465,0.6485225505443232,0.47513812154696144,1
-2.5825,121.3818,308.0,1.0,1.0,2024-10-27,1814,Aqua,MODIS,73,61.03,287.1,7.6,N,2,308.0,76.0,20.899999999999977,-0.6041666666666666,0.5686274509803926,0.348066298342542,1
-3.8709,122.409,303.5,1.1,1.0,2024-10-27,1815,Aqua,MODIS,55,61.03,289.2,5.4,N,2,303.5,54.0,14.300000000000011,-0.6979020979020979,0.5812591508052706,0.3867403314917126,1
-3.8696,122.3996,301.8,1.1,1.0,2024-10-27,1815,Aqua,MODIS,44,61.03,287.5,4.3,N,2,301.8,43.0,14.300000000000011,-0.7505800464037123,0.5008726003490398,0.35543278084714564,1
-3.9011,122.424,301.9,1.1,1.0,2024-10-27,1815,Aqua,MODIS,45,61.03,288.3,4.3,N,2,301.9,43.0,13.599999999999966,-0.7506523630037691,0.5194346289752659,0.3701657458563539,1
-3.041,113.9464,312.8,2.5,1.5,2024-10-27,1815,Aqua,MODIS,86,61.03,282.7,45.9,N,0,312.8,459.0,30.100000000000023,0.1894273127753304,0.8769167859333469,0.2670349907918968,1
0.7933,100.3486,301.0,1.3,1.1,2024-10-27,1952,Aqua,MODIS,36,61.03,288.9,5.8,N,0,301.0,58.0,12.100000000000023,-0.6768802228412256,0.6547788873038511,0.38121546961325936,1
-2.3212,100.9253,325.6,1.6,1.2,2024-10-27,1953,Aqua,MODIS,100,61.03,290.3,45.1,N,2,325.6,451.0,35.30000000000001,0.16147308781869685,0.8548221262595106,0.4069981583793742,1
-2.1447,100.9768,313.7,1.6,1.2,2024-10-27,1953,Aqua,MODIS,88,61.03,290.5,22.4,N,0,313.7,224.0,23.19999999999999,-0.16682164775897337,0.8122977346278318,0.410681399631676,1
-2.1557,100.9752,326.9,1.6,1.2,2024-10-27,1953,Aqua,MODIS,100,61.03,290.6,47.9,N,0,326.9,479.0,36.299999999999955,0.1887330934359102,0.8591111973607609,0.41252302025782744,1
-2.1577,100.9892,305.0,1.6,1.2,2024-10-27,1953,Aqua,MODIS,56,61.03,290.0,10.6,N,0,305.0,106.0,15.0,-0.48418491484184917,0.7520661157024794,0.40147329650092095,1
-2.1687,100.9876,311.2,1.6,1.2,2024-10-27,1953,Aqua,MODIS,82,61.03,290.3,19.1,N,0,311.2,191.0,20.899999999999977,-0.2393468737554759,0.8027371401604533,0.4069981583793742,1
-2.1708,101.0016,307.3,1.6,1.2,2024-10-27,1953,Aqua,MODIS,71,61.03,290.0,13.7,N,0,307.3,137.0,17.30000000000001,-0.38329957236101736,0.7757615035644846,0.40147329650092095,1
-2.3322,100.9237,304.8,1.6,1.2,2024-10-27,1953,Aqua,MODIS,62,61.03,289.9,10.9,N,2,304.8,109.0,14.900000000000034,-0.4731754470758821,0.7594834543987081,0.3996316758747695,1
-7.9424,138.8129,322.8,1.4,1.2,2024-10-28,4,Terra,MODIS,39,61.03,294.1,14.2,D,0,322.8,142.0,28.69999999999999,-0.3889845094664372,0.6637375512595197,0.47697974217311284,1
0.6881,117.5517,320.3,1.1,1.1,2024-10-28,140,Terra,MODIS,73,61.03,296.0,12.5,D,2,320.3,125.0,24.30000000000001,-0.43858073209072534,0.6744809109176154,0.5119705340699817,1
0.6867,117.5614,316.9,1.1,1.1,2024-10-28,140,Terra,MODIS,60,61.03,296.2,8.5,D,2,316.9,85.0,20.69999999999999,-0.5770092062702165,0.6083254493850522,0.5156537753222835,1
1.3046,124.9092,310.7,1.8,1.3,2024-10-28,140,Terra,MODIS,8,61.03,294.6,13.5,D,0,310.7,135.0,16.099999999999966,-0.39421135292797843,0.7868960953011255,0.48618784530386794,1
1.0604,117.6587,317.9,1.1,1.1,2024-10-28,140,Terra,MODIS,55,61.03,298.4,8.1,D,0,317.9,81.0,19.5,-0.5938831787415392,0.6119402985074627,0.5561694290976056,1
-2.5807,121.3702,316.2,1.2,1.1,2024-10-28,141,Terra,MODIS,67,61.03,297.0,10.2,D,2,316.2,102.0,19.19999999999999,-0.5121951219512195,0.6831683168316833,0.5303867403314918,1
-2.5822,121.3808,329.8,1.2,1.1,2024-10-28,141,Terra,MODIS,84,61.03,299.4,28.7,D,2,329.8,287.0,30.400000000000034,-0.069390402075227,0.8084436042848139,0.5745856353591157,1
-2.2116,115.4971,316.2,1.3,1.1,2024-10-28,141,Terra,MODIS,42,61.03,293.3,10.8,D,2,316.2,108.0,22.899999999999977,-0.49080622347949077,0.6501145912910622,0.46224677716390455,1
-1.5987,121.1439,310.0,1.1,1.1,2024-10-28,141,Terra,MODIS,57,61.03,296.2,6.7,D,0,310.0,67.0,13.800000000000011,-0.6445623342175066,0.6584158415841582,0.5156537753222835,1
-1.3962,120.7533,317.3,1.1,1.0,2024-10-28,141,Terra,MODIS,55,61.03,301.4,9.0,D,2,317.3,90.0,15.900000000000034,-0.558065308126688,0.6997167138810193,0.6114180478821359,1
-1.4565,120.4033,311.0,1.0,1.0,2024-10-28,141,Terra,MODIS,35,61.03,297.4,5.9,D,0,311.0,59.0,13.600000000000023,-0.6810810810810811,0.6253443526170794,0.5377532228360954,1
-1.5597,122.1022,311.3,1.3,1.1,2024-10-28,141,Terra,MODIS,49,61.03,296.8,7.8,D,0,311.3,78.0,14.5,-0.5992807603390702,0.6864864864864865,0.52670349907919,1
-1.7894,120.9236,319.2,1.1,1.0,2024-10-28,141,Terra,MODIS,76,61.03,294.6,16.9,D,0,319.2,169.0,24.599999999999966,-0.3076607947562474,0.7458677685950417,0.48618784530386794,1
-1.8549,120.8028,311.3,1.1,1.0,2024-10-28,141,Terra,MODIS,65,61.03,295.5,7.8,D,0,311.3,78.0,15.800000000000011,-0.5992807603390702,0.6631130063965883,0.5027624309392267,1
-2.0163,121.4242,318.4,1.2,1.1,2024-10-28,141,Terra,MODIS,39,61.03,299.2,12.4,D,2,318.4,124.0,19.19999999999999,-0.4394213381555153,0.7318435754189946,0.5709023941068139,1
-2.0193,120.729,310.5,1.1,1.0,2024-10-28,141,Terra,MODIS,55,61.03,296.7,6.2,D,0,310.5,62.0,13.800000000000011,-0.6671140939597315,0.6358839050131924,0.5248618784530386,1
-1.558,122.0907,308.9,1.3,1.1,2024-10-28,141,Terra,MODIS,38,61.03,294.7,5.9,D,0,308.9,59.0,14.199999999999989,-0.6792606686599619,0.6120218579234975,0.48802946593001834,1
-1.6001,121.154,313.6,1.1,1.1,2024-10-28,141,Terra,MODIS,69,61.03,296.2,9.1,D,0,313.6,91.0,17.400000000000034,-0.5501730103806228,0.6789667896678961,0.5156537753222835,1
-3.348,114.677,322.9,1.5,1.2,2024-10-28,142,Terra,MODIS,60,61.03,302.3,15.1,D,0,322.9,151.0,20.599999999999966,-0.36273475416754586,0.7599067599067603,0.6279926335174957,1
-4.1221,120.0299,318.0,1.1,1.0,2024-10-28,142,Terra,MODIS,58,61.03,301.0,7.1,D,2,318.0,71.0,17.0,-0.6349614395886889,0.6136363636363636,0.6040515653775324,1
-8.5612,117.8172,316.5,1.0,1.0,2024-10-28,143,Terra,MODIS,66,61.03,303.1,9.3,D,3,316.5,93.0,13.399999999999977,-0.5457875457875457,0.7481203007518801,0.642725598526704,1
-8.1119,112.9285,318.4,1.7,1.3,2024-10-28,143,Terra,MODIS,29,61.03,302.1,21.1,D,1,318.4,211.0,16.299999999999955,-0.20287117491499806,0.8565772107347122,0.6243093922651939,1
-8.4995,116.8813,310.9,1.0,1.0,2024-10-28,143,Terra,MODIS,45,61.03,300.8,6.1,D,3,310.9,61.0,10.099999999999966,-0.6719548265662812,0.7158931082981724,0.6003683241252304,1
-7.4648,112.6178,328.3,1.8,1.3,2024-10-28,143,Terra,MODIS,77,61.03,302.7,29.6,D,0,328.3,296.0,25.600000000000023,-0.05173794650008011,0.8407960199004973,0.6353591160220993,1
-8.4254,120.68,313.4,1.3,1.1,2024-10-28,143,Terra,MODIS,32,61.03,299.9,7.8,D,0,313.4,78.0,13.5,-0.601430761369443,0.7049180327868853,0.5837937384898707,1
-8.4249,120.6863,313.6,1.3,1.1,2024-10-28,143,Terra,MODIS,35,61.03,300.3,7.6,D,0,313.6,76.0,13.300000000000011,-0.6098562628336756,0.7021276595744679,0.5911602209944754,1
-8.2278,123.6421,322.5,2.1,1.4,2024-10-28,143,Terra,MODIS,0,61.03,304.7,32.8,D,0,322.5,328.0,17.80000000000001,0.008455034588777863,0.8970503181029497,0.6721915285451195,1
-7.069,115.7034,318.3,1.1,1.1,2024-10-28,143,Terra,MODIS,69,61.03,303.9,14.4,D,3,318.3,144.0,14.400000000000034,-0.3770279039584685,0.8181818181818178,0.6574585635359113,1
3.8718,96.4176,324.3,1.0,1.0,2024-10-28,318,Terra,MODIS,82,61.03,300.9,15.2,D,0,324.3,152.0,23.400000000000034,-0.36174679823640565,0.7331812998859746,0.6022099447513809,1
4.1924,96.2504,317.9,1.0,1.0,2024-10-28,318,Terra,MODIS,62,61.03,298.5,8.9,D,0,317.9,89.0,19.399999999999977,-0.562546080117965,0.6420664206642069,0.558011049723757,1
3.9481,98.3651,310.2,1.2,1.1,2024-10-28,318,Terra,MODIS,54,61.03,293.4,5.1,D,0,310.2,51.0,16.80000000000001,-0.717607973421927,0.5044247787610617,0.46408839779005495,1
0.1692,102.8087,313.5,3.1,1.7,2024-10-28,319,Terra,MODIS,31,61.03,291.2,34.3,D,0,313.5,343.0,22.30000000000001,0.04493526275704494,0.8779085683000273,0.4235727440147329,1
0.7529,101.0238,311.7,2.2,1.4,2024-10-28,319,Terra,MODIS,42,61.03,293.4,15.2,D,0,311.7,152.0,18.30000000000001,-0.3444037092948027,0.7850851438637697,0.46408839779005495,1
1.3382,101.5893,313.3,2.3,1.5,2024-10-28,319,Terra,MODIS,22,61.03,295.8,18.4,D,0,313.3,184.0,17.5,-0.26000402171727327,0.826302729528536,0.5082872928176799,1
0.1861,100.7664,311.5,2.1,1.4,2024-10-28,319,Terra,MODIS,50,61.03,294.4,17.6,D,0,311.5,176.0,17.100000000000023,-0.27794871794871795,0.8228896944588294,0.4825046040515651,1
0.0992,102.7646,308.4,3.1,1.7,2024-10-28,319,Terra,MODIS,30,61.03,284.4,28.0,D,0,308.4,280.0,24.0,-0.048266485384092415,0.8421052631578947,0.2983425414364638,1
0.1037,102.7451,306.2,3.0,1.7,2024-10-28,319,Terra,MODIS,34,61.03,281.2,19.7,D,0,306.2,197.0,25.0,-0.21701112877583464,0.7747747747747747,0.23941068139963162,1
1.4308,100.9556,318.6,2.1,1.4,2024-10-28,319,Terra,MODIS,65,61.03,295.8,30.2,D,0,318.6,302.0,22.80000000000001,-0.026748308088946217,0.8596059113300492,0.5082872928176799,1
1.3513,101.5912,315.7,2.3,1.5,2024-10-28,319,Terra,MODIS,56,61.03,295.6,25.0,D,0,315.7,250.0,20.099999999999966,-0.11613929644687994,0.8511662347278788,0.504604051565378,1
1.5179,101.1627,314.3,2.1,1.4,2024-10-28,319,Terra,MODIS,68,61.03,295.3,15.0,D,0,314.3,150.0,19.0,-0.35386603489123414,0.7751479289940828,0.49907918968692483,1
0.0184,101.75,307.2,2.5,1.5,2024-10-28,319,Terra,MODIS,42,61.03,286.9,11.2,D,0,307.2,112.0,20.30000000000001,-0.46564885496183206,0.693121693121693,0.34438305709023914,1
0.1888,100.7481,319.6,2.1,1.4,2024-10-28,319,Terra,MODIS,77,61.03,290.0,38.3,D,0,319.6,383.0,29.600000000000023,0.09023626530031309,0.8565196316044594,0.40147329650092095,1
1.5206,101.144,313.6,2.1,1.4,2024-10-28,319,Terra,MODIS,63,61.03,296.3,14.0,D,0,313.6,140.0,17.30000000000001,-0.3827160493827161,0.7800381436745072,0.517495395948435,1
1.5219,101.1498,316.2,2.1,1.4,2024-10-28,319,Terra,MODIS,60,61.03,296.1,18.8,D,0,316.2,188.0,20.099999999999966,-0.25426418088060293,0.8068236424795774,0.5138121546961332,1
1.4282,100.9737,312.4,2.1,1.4,2024-10-28,319,Terra,MODIS,57,61.03,295.6,15.5,D,0,312.4,155.0,16.799999999999955,-0.3367565254599914,0.80442374854482,0.504604051565378,1
-3.9965,103.7319,314.2,4.3,1.9,2024-10-28,320,Terra,MODIS,60,61.03,290.2,73.7,D,0,314.2,737.0,24.0,0.40220700152207,0.9369250985545335,0.40515653775322275,0
-4.0005,103.7249,316.2,4.3,1.9,2024-10-28,320,Terra,MODIS,65,61.03,290.6,83.6,D,0,316.2,836.0,25.599999999999966,0.45113695538968923,0.9405756731662026,0.41252302025782744,0
-7.9653,139.6611,317.2,1.3,1.1,2024-10-28,453,Aqua,MODIS,74,61.03,298.9,11.0,D,0,317.2,110.0,18.30000000000001,-0.48501872659176026,0.7147310989867497,0.5653775322283606,1
-7.4565,138.3719,318.1,1.6,1.2,2024-10-28,453,Aqua,MODIS,71,61.03,294.9,19.1,D,0,318.1,191.0,23.200000000000045,-0.24965625613828327,0.783380018674136,0.49171270718232013,1
-7.4622,138.3293,314.3,1.6,1.2,2024-10-28,453,Aqua,MODIS,64,61.03,297.0,12.7,D,0,314.3,127.0,17.30000000000001,-0.42442782687514163,0.7602217602217601,0.5303867403314918,1
-9.0343,116.8428,317.0,1.1,1.0,2024-10-28,631,Aqua,MODIS,0,61.03,303.6,10.4,D,0,317.0,104.0,13.399999999999977,-0.505938242280285,0.771720613287905,0.651933701657459,1
-8.3042,118.8435,327.0,1.0,1.0,2024-10-28,631,Aqua,MODIS,68,61.03,309.7,10.4,D,0,327.0,104.0,17.30000000000001,-0.5174013921113689,0.7147568013190435,0.7642725598526702,1
-8.4385,118.4187,334.7,1.0,1.0,2024-10-28,631,Aqua,MODIS,53,61.03,305.2,21.4,D,0,334.7,214.0,29.5,-0.21997448514671036,0.757700205338809,0.6813996316758746,1
-8.6804,117.3227,318.6,1.0,1.0,2024-10-28,631,Aqua,MODIS,33,61.03,299.6,10.4,D,0,318.6,104.0,19.0,-0.5078088026502603,0.6910569105691057,0.5782688766114186,1
-8.3356,120.4846,321.9,1.1,1.1,2024-10-28,631,Aqua,MODIS,72,61.03,301.2,12.5,D,0,321.9,125.0,20.69999999999999,-0.44059073618259115,0.7158544955387784,0.6077348066298341,1
-8.4827,120.6233,327.2,1.1,1.1,2024-10-28,631,Aqua,MODIS,79,61.03,300.0,21.6,D,0,327.2,216.0,27.19999999999999,-0.2047128129602356,0.7763157894736843,0.5856353591160222,1
-8.8079,118.8048,321.4,1.0,1.0,2024-10-28,631,Aqua,MODIS,55,61.03,308.7,11.6,D,0,321.4,116.0,12.699999999999989,-0.4695930498399634,0.8026418026418028,0.7458563535911601,1
-8.6301,121.034,328.0,1.2,1.1,2024-10-28,631,Aqua,MODIS,73,61.03,309.3,14.7,D,0,328.0,147.0,18.69999999999999,-0.38105263157894737,0.7742908871454437,0.7569060773480666,1
-8.2263,124.0261,312.0,1.9,1.4,2024-10-28,631,Aqua,MODIS,52,61.03,298.0,18.1,D,3,312.0,181.0,14.0,-0.2657200811359026,0.8564102564102564,0.5488029465930019,1
-8.2306,124.0322,312.7,1.9,1.4,2024-10-28,631,Aqua,MODIS,31,61.03,297.9,17.7,D,3,312.7,177.0,14.800000000000011,-0.27710843373493976,0.8456725755995828,0.5469613259668505,1
-8.2341,124.0854,313.3,2.0,1.4,2024-10-28,631,Aqua,MODIS,58,61.03,297.9,21.3,D,3,313.3,213.0,15.400000000000034,-0.19057571727151817,0.8651488616462344,0.5469613259668505,1
-8.4332,123.8829,312.2,1.9,1.3,2024-10-28,631,Aqua,MODIS,33,61.03,299.4,16.8,D,3,312.2,168.0,12.800000000000011,-0.30029154518950435,0.8584070796460176,0.5745856353591157,1
-8.4811,124.2709,313.4,2.0,1.4,2024-10-28,631,Aqua,MODIS,58,61.03,299.6,22.2,D,3,313.4,222.0,13.799999999999955,-0.17071348524467683,0.8829516539440208,0.5782688766114186,1
-9.8284,120.4446,328.4,1.1,1.0,2024-10-28,631,Aqua,MODIS,63,61.03,310.5,9.9,D,0,328.4,99.0,17.899999999999977,-0.5367337388862892,0.6937553464499575,0.7790055248618785,1
