latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.6475,102.2438,315.6,1,1,2024-08-17,0724,Aqua,MODIS,70,61.03,295,9.9,D,0
-2.054,105.8105,318.4,1.3,1.1,2024-08-17,0724,Aqua,MODIS,24,61.03,296.9,10.2,D,0
-1.9378,105.6971,340.3,1.2,1.1,2024-08-17,0724,Aqua,MODIS,90,61.03,293.6,48.5,D,0
-2.1157,104.3852,316.2,1.1,1,2024-08-17,0724,Aqua,MODIS,50,61.03,295.8,10.4,D,0
-2.117,104.3759,315.9,1.1,1,2024-08-17,0724,Aqua,MODIS,43,61.03,296.1,10.2,D,0
-2.4217,102.2109,315.6,1,1,2024-08-17,0724,Aqua,MODIS,69,61.03,291.4,10,D,0
-1.9041,105.5761,321.6,1.2,1.1,2024-08-17,0724,Aqua,MODIS,75,61.03,297.4,14.5,D,0
-1.872,105.6594,336,1.2,1.1,2024-08-17,0724,Aqua,MODIS,87,61.03,296.2,38.8,D,0
-2.8321,106.1523,318.1,1.3,1.1,2024-08-17,0724,Aqua,MODIS,68,61.03,297.1,11.2,D,0
-3.1063,104.7307,318.4,1.1,1,2024-08-17,0724,Aqua,MODIS,70,61.03,297.3,8.9,D,0
-3.8935,105.2077,310.9,1.1,1.1,2024-08-17,0724,Aqua,MODIS,38,61.03,289.8,4.7,D,0
-3.1761,103.4292,324.4,1,1,2024-08-17,0724,Aqua,MODIS,75,61.03,296.1,14.6,D,0
-3.1774,103.4203,323.8,1,1,2024-08-17,0724,Aqua,MODIS,70,61.03,298.6,13.5,D,0
-2.7618,106.2175,315.2,1.3,1.1,2024-08-17,0724,Aqua,MODIS,62,61.03,295.5,8.9,D,0
-3.1034,103.6175,323.1,1,1,2024-08-17,0724,Aqua,MODIS,67,61.03,290,15.6,D,0
1.8361,101.2379,316.3,1,1,2024-08-17,0725,Aqua,MODIS,52,61.03,298.3,7.4,D,0
-1.228,102.7484,344.3,1,1,2024-08-17,0725,Aqua,MODIS,87,61.03,289.8,47.9,D,0
-1.1824,102.8136,310.9,1,1,2024-08-17,0725,Aqua,MODIS,25,61.03,286.7,7.1,D,0
0.9478,100.0934,309.1,1.1,1.1,2024-08-17,0725,Aqua,MODIS,44,61.03,288.8,5.3,D,0
1.8348,101.229,318.3,1,1,2024-08-17,0725,Aqua,MODIS,35,61.03,300.6,8.9,D,0
3.0526,99.2318,310.4,1.2,1.1,2024-08-17,0726,Aqua,MODIS,57,61.03,287.4,5.9,D,0
-2.574,121.391,301.7,1.6,1.2,2024-08-17,1321,Terra,MODIS,39,61.03,288.9,11.7,N,2
-2.5759,121.3773,315.9,1.6,1.2,2024-08-17,1321,Terra,MODIS,92,61.03,288.9,30.9,N,2
-2.5771,121.383,320.2,1.6,1.2,2024-08-17,1321,Terra,MODIS,100,61.03,289.5,37.8,N,2
-3.9009,122.416,302.9,1.4,1.2,2024-08-17,1321,Terra,MODIS,52,61.03,292.4,6.3,N,2
-7.5365,110.4473,310.2,3.1,1.7,2024-08-17,1458,Terra,MODIS,79,61.03,285.6,57.4,N,1
-7.5401,110.4321,300.2,3.1,1.7,2024-08-17,1458,Terra,MODIS,22,61.03,285.3,25.9,N,1
-7.5363,110.4547,306.8,3.1,1.7,2024-08-17,1458,Terra,MODIS,69,61.03,285.9,44.7,N,1
-3.7539,104.2261,300,1.2,1.1,2024-08-17,1459,Terra,MODIS,9,61.03,288.8,6,N,0
-2.5228,103.9623,304.1,1.2,1.1,2024-08-17,1459,Terra,MODIS,58,61.03,293,4.9,N,0
-2.5782,104.0093,304.3,1.2,1.1,2024-08-17,1459,Terra,MODIS,59,61.03,292.4,5.3,N,0
-2.7857,103.9852,303.3,1.2,1.1,2024-08-17,1459,Terra,MODIS,54,61.03,292.7,4.4,N,0
-3.3991,103.3563,300.5,1.1,1.1,2024-08-17,1459,Terra,MODIS,24,61.03,285.1,6.5,N,0
-3.4171,103.8711,309.9,1.2,1.1,2024-08-17,1459,Terra,MODIS,79,61.03,292.8,9.1,N,0
-3.4486,104.7137,302.6,1.3,1.1,2024-08-17,1459,Terra,MODIS,50,61.03,292.1,4.8,N,0
-3.564,104.1973,303,1.2,1.1,2024-08-17,1459,Terra,MODIS,53,61.03,291.9,4.4,N,0
-3.5624,104.2081,306.2,1.2,1.1,2024-08-17,1459,Terra,MODIS,67,61.03,292.1,6.9,N,0
-4.4086,104.9339,302,1.3,1.1,2024-08-17,1459,Terra,MODIS,41,61.03,290.5,7.1,N,0
-0.3444,102.6366,310.3,1.1,1,2024-08-17,1500,Terra,MODIS,80,61.03,293,9,N,0
-0.3687,102.646,325.6,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,292.7,25.8,N,0
-0.3581,102.6544,324.5,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,292.9,24,N,0
-0.3595,102.6447,338.1,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,292.5,45.3,N,0
-2.3235,100.9204,307.1,1,1,2024-08-17,1500,Terra,MODIS,70,61.03,278.5,8.6,N,2
-0.3179,102.6229,303.3,1.1,1,2024-08-17,1500,Terra,MODIS,25,61.03,292.5,4.4,N,0
-0.3351,102.6353,305.4,1.1,1,2024-08-17,1500,Terra,MODIS,64,61.03,292.4,5.4,N,0
-0.3674,102.6557,326.6,1.1,1,2024-08-17,1500,Terra,MODIS,100,61.03,293.7,26.9,N,0
-2.3066,102.0338,300.4,1,1,2024-08-17,1500,Terra,MODIS,22,61.03,280.4,4.8,N,0
-2.8791,122.1727,303.3,1,1,2024-08-17,1807,Aqua,MODIS,49,61.03,292.1,4,N,0
-2.8255,122.1804,303.6,1,1,2024-08-17,1807,Aqua,MODIS,16,61.03,293,4.2,N,2
-3.0279,115.1684,302.5,2.2,1.4,2024-08-17,1808,Aqua,MODIS,49,61.03,292.3,10.5,N,0
-5.2715,119.5321,305.6,1.1,1,2024-08-17,1808,Aqua,MODIS,65,61.03,293.4,6.5,N,0
-0.3563,102.6601,321.8,1.9,1.3,2024-08-17,1945,Aqua,MODIS,100,61.03,291.3,45.5,N,0
-0.8165,101.6567,300.2,1.6,1.2,2024-08-17,1945,Aqua,MODIS,19,61.03,288,6,N,0
-0.3633,102.654,325.1,1.9,1.3,2024-08-17,1945,Aqua,MODIS,100,61.03,291.6,54.7,N,0
-0.361,102.6377,301.6,1.9,1.3,2024-08-17,1945,Aqua,MODIS,15,61.03,290.5,7.4,N,0
-0.3539,102.6438,315.2,1.9,1.3,2024-08-17,1945,Aqua,MODIS,91,61.03,290.8,30.1,N,0
-0.3681,102.6584,305.2,1.9,1.3,2024-08-17,1945,Aqua,MODIS,63,61.03,290.8,13.4,N,0
-2.3211,100.9183,302.2,1.5,1.2,2024-08-17,1946,Aqua,MODIS,20,61.03,290.3,7.8,N,2
-2.3271,100.923,303.5,1.5,1.2,2024-08-17,1946,Aqua,MODIS,42,61.03,289.8,8.6,N,2
1.5386,124.9062,314,1.6,1.2,2024-08-18,0141,Terra,MODIS,60,61.03,293.3,12.2,D,0
1.0401,120.8246,314.8,1,1,2024-08-18,0141,Terra,MODIS,45,61.03,297.7,7.4,D,2
-2.2694,121.7685,314.5,1.1,1.1,2024-08-18,0142,Terra,MODIS,0,61.03,297.5,8,D,0
-2.5752,121.3829,365.4,1.1,1,2024-08-18,0142,Terra,MODIS,94,61.03,297,107.7,D,2
-2.5766,121.3925,328.4,1.1,1,2024-08-18,0142,Terra,MODIS,84,61.03,294.2,23.9,D,2
-3.0367,115.1636,321.7,1.6,1.2,2024-08-18,0143,Terra,MODIS,76,61.03,297.4,23.8,D,0
-5.3647,119.5446,319.3,1,1,2024-08-18,0143,Terra,MODIS,62,61.03,303.9,6.3,D,0
-8.117,112.9261,309.5,2,1.4,2024-08-18,0144,Terra,MODIS,35,61.03,295.1,16.8,D,1
-9.7942,120.3602,320,1.1,1.1,2024-08-18,0144,Terra,MODIS,72,61.03,304.6,11.1,D,0
-9.7928,120.3502,318.4,1.1,1.1,2024-08-18,0144,Terra,MODIS,69,61.03,303.1,9,D,0
-0.3631,102.6639,333,2.6,1.6,2024-08-18,0320,Terra,MODIS,87,61.03,290.1,107.2,D,0
-0.3599,102.6414,356.6,2.6,1.5,2024-08-18,0320,Terra,MODIS,98,61.03,291.4,288.8,D,0
-0.3463,102.6432,310.1,2.6,1.5,2024-08-18,0320,Terra,MODIS,30,61.03,289.9,18.5,D,0
-3.4042,102.9591,310.9,3.1,1.7,2024-08-18,0321,Terra,MODIS,61,61.03,292.5,23.6,D,0
-3.4049,102.9538,313,3.1,1.7,2024-08-18,0321,Terra,MODIS,65,61.03,292.5,34.1,D,0
-7.1286,139.3598,310.8,1.4,1.2,2024-08-18,0446,Aqua,MODIS,0,61.03,294.9,8.8,D,0
-7.4071,138.5895,308.1,1.6,1.3,2024-08-18,0446,Aqua,MODIS,44,61.03,292.1,7.6,D,0
-8.4926,140.4214,319.4,1.3,1.1,2024-08-18,0446,Aqua,MODIS,39,61.03,297.6,10.2,D,0
-8.495,140.4167,323.9,1.3,1.1,2024-08-18,0446,Aqua,MODIS,79,61.03,297.6,17.4,D,0
-8.5201,140.4546,313.5,1.3,1.1,2024-08-18,0446,Aqua,MODIS,60,61.03,296.9,7.5,D,0
-8.7751,117.8416,325.1,1,1,2024-08-18,0624,Aqua,MODIS,70,61.03,307.2,9.9,D,0
-8.4529,118.6732,331.7,1,1,2024-08-18,0624,Aqua,MODIS,71,61.03,307.6,14.4,D,0
-8.4971,118.1777,335.5,1,1,2024-08-18,0624,Aqua,MODIS,86,61.03,309,19.7,D,0
-10.0242,120.2149,319.1,1,1,2024-08-18,0624,Aqua,MODIS,48,61.03,302.6,8.2,D,0
-10.0181,120.8201,370.4,1.1,1,2024-08-18,0624,Aqua,MODIS,100,61.03,304.6,121.9,D,0
-9.9864,119.9748,319.7,1,1,2024-08-18,0624,Aqua,MODIS,62,61.03,303.8,9.3,D,0
-10.0167,120.8298,337.5,1.1,1,2024-08-18,0624,Aqua,MODIS,67,61.03,300.8,33.6,D,0
-9.972,120.0099,314.9,1,1,2024-08-18,0624,Aqua,MODIS,46,61.03,300.5,5.2,D,0
-10.0903,120.6992,315.3,1.1,1,2024-08-18,0624,Aqua,MODIS,24,61.03,297.5,6.6,D,0
-10.0259,120.8312,335.6,1.1,1,2024-08-18,0624,Aqua,MODIS,0,61.03,304.7,30.7,D,0
-10.0273,120.8215,344,1.1,1,2024-08-18,0624,Aqua,MODIS,70,61.03,305.4,46.2,D,0
-10.0984,123.9061,320.3,1.6,1.3,2024-08-18,0624,Aqua,MODIS,64,61.03,299.8,15.6,D,0
-10.0997,123.9008,320,1.6,1.3,2024-08-18,0624,Aqua,MODIS,70,61.03,299.8,15.9,D,0
-10.6454,123.2167,318,1.4,1.2,2024-08-18,0624,Aqua,MODIS,65,61.03,303.6,11.8,D,0
-9.8017,119.7888,319.1,1,1,2024-08-18,0624,Aqua,MODIS,54,61.03,298.5,8.8,D,0
-9.4808,120.0859,318.7,1,1,2024-08-18,0624,Aqua,MODIS,41,61.03,301.6,5,D,0
-8.5762,119.7177,312.9,1,1,2024-08-18,0624,Aqua,MODIS,56,61.03,301.5,8.7,D,3
-8.5584,114.2054,316.3,1.6,1.2,2024-08-18,0625,Aqua,MODIS,69,61.03,300.6,12.6,D,0
-8.3808,118.6559,324.2,1,1,2024-08-18,0625,Aqua,MODIS,59,61.03,304.3,9.1,D,0
-8.5423,117.468,323.5,1,1,2024-08-18,0625,Aqua,MODIS,34,61.03,305.9,8.1,D,0
-5.4985,119.5723,321.2,1.1,1,2024-08-18,0625,Aqua,MODIS,50,61.03,303.3,6,D,0
-3.0381,115.1653,320.5,1.2,1.1,2024-08-18,0626,Aqua,MODIS,75,61.03,301.1,13.4,D,0
-3.4361,115.1624,312.6,1.2,1.1,2024-08-18,0626,Aqua,MODIS,61,61.03,297.5,7.2,D,0
-3.5767,115.0269,312.6,1.2,1.1,2024-08-18,0626,Aqua,MODIS,46,61.03,298.1,7.2,D,0
-1.554,120.3644,327.6,1.3,1.1,2024-08-18,0626,Aqua,MODIS,77,61.03,290.3,31,D,0
-2.3817,114.8085,317.4,1.2,1.1,2024-08-18,0626,Aqua,MODIS,68,61.03,300.3,7.2,D,0
-3.0395,115.155,320.3,1.2,1.1,2024-08-18,0626,Aqua,MODIS,72,61.03,299.7,13.8,D,0
-2.0196,121.4172,313.6,1.5,1.2,2024-08-18,0626,Aqua,MODIS,68,61.03,294,12.2,D,2
-2.7782,115.1821,315.1,1.2,1.1,2024-08-18,0626,Aqua,MODIS,67,61.03,298.4,6.4,D,0
-2.7797,115.1719,315.4,1.2,1.1,2024-08-18,0626,Aqua,MODIS,68,61.03,295.7,7.2,D,0
-2.5941,116.3334,311.4,1,1,2024-08-18,0626,Aqua,MODIS,42,61.03,297.4,4.4,D,0
-2.678,114.8039,319.1,1.2,1.1,2024-08-18,0626,Aqua,MODIS,69,61.03,297.7,15.8,D,0
-2.3576,116.5038,351.2,1,1,2024-08-18,0626,Aqua,MODIS,96,61.03,299.1,59.5,D,0
-2.3602,116.4857,319.7,1,1,2024-08-18,0626,Aqua,MODIS,72,61.03,296.9,11.2,D,0
-2.512,115.1156,327.6,1.2,1.1,2024-08-18,0626,Aqua,MODIS,81,61.03,299.4,23.5,D,0
-2.5427,114.8332,319.1,1.2,1.1,2024-08-18,0626,Aqua,MODIS,0,61.03,300,11.4,D,0
-2.533,114.8318,315.8,1.2,1.1,2024-08-18,0626,Aqua,MODIS,38,61.03,299.4,7,D,0
-2.3584,115.6042,317.2,1.1,1,2024-08-18,0626,Aqua,MODIS,64,61.03,299.9,10.8,D,0
-1.6659,114.3143,313.5,1.3,1.1,2024-08-18,0626,Aqua,MODIS,66,61.03,294,8.1,D,0
-1.8234,114.136,314.3,1.3,1.1,2024-08-18,0626,Aqua,MODIS,30,61.03,298,10.1,D,0
-1.7325,115.3429,317.9,1.1,1.1,2024-08-18,0626,Aqua,MODIS,73,61.03,295.1,13.2,D,0
-2.8541,108.0245,326.4,4,1.9,2024-08-18,0626,Aqua,MODIS,75,61.03,289.2,146.1,D,0
-2.8433,108.0273,326.2,4,1.9,2024-08-18,0626,Aqua,MODIS,75,61.03,290.1,145.8,D,0
-2.0461,115.9191,325.3,1.1,1,2024-08-18,0626,Aqua,MODIS,80,61.03,295.9,18.5,D,0
-2.0511,115.9485,335,1.1,1,2024-08-18,0626,Aqua,MODIS,87,61.03,296.2,31.6,D,0
-2.1657,115.2273,323.7,1.1,1.1,2024-08-18,0626,Aqua,MODIS,79,61.03,294.7,20.3,D,0
-2.1643,115.2373,316.1,1.1,1.1,2024-08-18,0626,Aqua,MODIS,68,61.03,292.9,11.3,D,0
-4.398,119.6503,328.5,1.1,1,2024-08-18,0626,Aqua,MODIS,80,61.03,299.5,20.3,D,0
-0.3927,112.1884,312.7,1.7,1.3,2024-08-18,0627,Aqua,MODIS,61,61.03,296.2,9.8,D,0
2.025,117.092,341.5,1,1,2024-08-18,0627,Aqua,MODIS,92,61.03,294.9,41.6,D,0
1.5709,114.4025,310.5,1.1,1.1,2024-08-18,0627,Aqua,MODIS,37,61.03,292.8,6.5,D,0
1.5723,114.4124,335.3,1.1,1.1,2024-08-18,0627,Aqua,MODIS,89,61.03,293.5,39.4,D,0
1.8004,117.8963,313.5,1.1,1,2024-08-18,0627,Aqua,MODIS,70,61.03,287.8,7.8,D,0
0.8149,112.877,311,1.4,1.2,2024-08-18,0627,Aqua,MODIS,60,61.03,295.9,7.5,D,0
0.9576,114.1203,307.1,1.2,1.1,2024-08-18,0627,Aqua,MODIS,42,61.03,289.3,4.7,D,0
0.9591,114.1307,310.8,1.2,1.1,2024-08-18,0627,Aqua,MODIS,63,61.03,290.5,8.5,D,0
0.7923,113.1276,354.1,1.4,1.2,2024-08-18,0627,Aqua,MODIS,92,61.03,296.9,105.7,D,0
0.7941,113.1397,320.4,1.4,1.2,2024-08-18,0627,Aqua,MODIS,66,61.03,296.4,19.1,D,0
0.8985,114.0531,322,1.2,1.1,2024-08-18,0627,Aqua,MODIS,78,61.03,294.5,21,D,0
0.7022,113.0721,310.3,1.4,1.2,2024-08-18,0627,Aqua,MODIS,59,61.03,293,7.8,D,0
0.7297,113.472,310.1,1.3,1.1,2024-08-18,0627,Aqua,MODIS,58,61.03,293.9,8,D,0
0.5735,112.4955,333.2,1.6,1.2,2024-08-18,0627,Aqua,MODIS,87,61.03,294.9,51.2,D,0
0.5477,112.4714,353,1.6,1.2,2024-08-18,0627,Aqua,MODIS,91,61.03,294.8,119.9,D,0
0.5498,112.485,320.5,1.6,1.2,2024-08-18,0627,Aqua,MODIS,47,61.03,293.6,21.8,D,0
0.544,112.4632,331.8,1.6,1.2,2024-08-18,0627,Aqua,MODIS,86,61.03,293.8,49.8,D,0
0.5459,112.477,361.3,1.6,1.2,2024-08-18,0627,Aqua,MODIS,100,61.03,295.4,161.8,D,0
0.8169,114.6836,308.5,1.1,1.1,2024-08-18,0627,Aqua,MODIS,58,61.03,292.7,5.2,D,0
0.7478,114.2804,329.7,1.2,1.1,2024-08-18,0627,Aqua,MODIS,85,61.03,296,29,D,0
0.7493,114.2909,311.8,1.2,1.1,2024-08-18,0627,Aqua,MODIS,62,61.03,295.1,6.5,D,0
0.724,114.2518,348.6,1.2,1.1,2024-08-18,0627,Aqua,MODIS,90,61.03,297.4,69.9,D,0
0.7189,114.2486,338.9,1.2,1.1,2024-08-18,0627,Aqua,MODIS,90,61.03,296.3,46.6,D,0
0.7204,114.2592,327.5,1.2,1.1,2024-08-18,0627,Aqua,MODIS,83,61.03,295.3,26,D,0
0.7769,116.43,314.9,1,1,2024-08-18,0627,Aqua,MODIS,70,61.03,298.2,7.8,D,0
-0.1533,110.8134,312.6,2.2,1.4,2024-08-18,0627,Aqua,MODIS,50,61.03,292,20.5,D,0
0.4492,115.2605,335,1.1,1,2024-08-18,0627,Aqua,MODIS,88,61.03,298.1,31.6,D,0
0.4506,115.2699,338.4,1.1,1,2024-08-18,0627,Aqua,MODIS,78,61.03,298,37.4,D,0
0.0009,112.677,312.6,1.5,1.2,2024-08-18,0627,Aqua,MODIS,67,61.03,293.7,12.3,D,0
0.3753,115.3823,316.8,1.1,1,2024-08-18,0627,Aqua,MODIS,67,61.03,289.5,11.6,D,0
-0.306,110.9192,318.5,2.1,1.4,2024-08-18,0627,Aqua,MODIS,71,61.03,292.6,38.2,D,0
-0.3046,111.0128,320,2.1,1.4,2024-08-18,0627,Aqua,MODIS,63,61.03,291.9,35.4,D,0
-0.2106,111.7161,314.8,1.8,1.3,2024-08-18,0627,Aqua,MODIS,57,61.03,295.1,15,D,0
-0.2082,111.7323,325.6,1.8,1.3,2024-08-18,0627,Aqua,MODIS,77,61.03,294,40.9,D,0
-0.3097,111.0015,324.7,2.1,1.4,2024-08-18,0627,Aqua,MODIS,80,61.03,293.3,52.7,D,0
-0.2181,111.7242,327.8,1.8,1.3,2024-08-18,0627,Aqua,MODIS,78,61.03,295.1,47.6,D,0
-0.2158,111.7403,316,1.8,1.3,2024-08-18,0627,Aqua,MODIS,71,61.03,293.9,18.6,D,0
-0.3294,111.2967,315.3,2,1.4,2024-08-18,0627,Aqua,MODIS,70,61.03,295.1,22.6,D,0
-0.3601,111.175,339.1,2,1.4,2024-08-18,0627,Aqua,MODIS,90,61.03,295.3,102.4,D,0
-0.3573,111.1931,379.9,2,1.4,2024-08-18,0627,Aqua,MODIS,100,61.03,296.2,415.2,D,0
-0.3628,111.1803,365,2,1.4,2024-08-18,0627,Aqua,MODIS,100,61.03,295.5,268.6,D,0
-0.3602,111.1983,366.6,2,1.4,2024-08-18,0627,Aqua,MODIS,100,61.03,295.6,280.5,D,0
-0.3816,111.3096,318.6,2,1.4,2024-08-18,0627,Aqua,MODIS,74,61.03,294.7,30.7,D,0
-0.3791,111.3266,311.3,2,1.4,2024-08-18,0627,Aqua,MODIS,62,61.03,294.9,13.4,D,0
-0.3927,111.4857,317.6,1.9,1.4,2024-08-18,0627,Aqua,MODIS,52,61.03,294,22.2,D,0
-0.2159,112.6794,321.3,1.6,1.2,2024-08-18,0627,Aqua,MODIS,77,61.03,294.4,25.1,D,0
-0.4346,111.3702,310.6,2,1.4,2024-08-18,0627,Aqua,MODIS,52,61.03,294.5,11.6,D,0
-0.2465,112.6972,324.6,1.5,1.2,2024-08-18,0627,Aqua,MODIS,80,61.03,296.4,29.9,D,0
-0.2445,112.7108,318.5,1.5,1.2,2024-08-18,0627,Aqua,MODIS,74,61.03,296.4,18.2,D,0
-0.4273,111.3762,312,2,1.4,2024-08-18,0627,Aqua,MODIS,57,61.03,294.4,13.9,D,0
-0.2386,112.703,330.8,1.5,1.2,2024-08-18,0627,Aqua,MODIS,85,61.03,296.4,44,D,0
0.2677,116.3606,314,1,1,2024-08-18,0627,Aqua,MODIS,50,61.03,296.1,6.2,D,0
-0.4363,111.6525,312.6,1.9,1.3,2024-08-18,0627,Aqua,MODIS,65,61.03,295.6,12.7,D,0
-0.3233,112.5035,330.9,1.6,1.2,2024-08-18,0627,Aqua,MODIS,85,61.03,296.9,45.4,D,0
-0.3212,112.5176,317.3,1.6,1.2,2024-08-18,0627,Aqua,MODIS,63,61.03,295.9,16.8,D,0
-0.3385,112.4769,313.5,1.6,1.2,2024-08-18,0627,Aqua,MODIS,68,61.03,296.3,10.7,D,0
-0.3364,112.491,323.4,1.6,1.2,2024-08-18,0627,Aqua,MODIS,80,61.03,296.8,28.8,D,0
-0.3795,112.277,325.7,1.7,1.3,2024-08-18,0627,Aqua,MODIS,62,61.03,294.6,36.7,D,0
-0.5136,111.4594,324,1.9,1.4,2024-08-18,0627,Aqua,MODIS,80,61.03,289.7,43.5,D,0
-0.5182,111.4649,341.2,1.9,1.4,2024-08-18,0627,Aqua,MODIS,91,61.03,290.8,107.9,D,0
-0.4228,112.2132,313.5,1.7,1.3,2024-08-18,0627,Aqua,MODIS,68,61.03,296.2,11.6,D,0
-0.8536,110.5085,328,2.3,1.5,2024-08-18,0627,Aqua,MODIS,84,61.03,292.9,69.4,D,0
-0.8535,110.4926,318.2,2.4,1.5,2024-08-18,0627,Aqua,MODIS,76,61.03,292.7,38.3,D,0
-0.8505,110.5132,322.4,2.3,1.5,2024-08-18,0627,Aqua,MODIS,80,61.03,292.7,51.3,D,0
-0.7106,111.5739,321.3,1.9,1.4,2024-08-18,0627,Aqua,MODIS,79,61.03,289.9,38.1,D,0
-0.7444,111.5098,323.3,1.9,1.4,2024-08-18,0627,Aqua,MODIS,59,61.03,289.4,39.4,D,0
-0.7565,111.5115,335.6,1.9,1.4,2024-08-18,0627,Aqua,MODIS,89,61.03,293.5,77.1,D,0
-0.7628,111.633,309.5,1.9,1.3,2024-08-18,0627,Aqua,MODIS,21,61.03,287.5,12.7,D,0
-0.8123,111.509,312.6,2,1.4,2024-08-18,0627,Aqua,MODIS,51,61.03,293.1,15.3,D,0
-0.7976,111.6105,311,1.9,1.4,2024-08-18,0627,Aqua,MODIS,56,61.03,291,14.9,D,0
-0.8768,111.5711,310.5,1.9,1.4,2024-08-18,0627,Aqua,MODIS,33,61.03,290.2,18.3,D,0
-0.8815,111.5771,309.7,1.9,1.4,2024-08-18,0627,Aqua,MODIS,36,61.03,290.3,17.9,D,0
-0.8528,111.7771,308.4,1.9,1.3,2024-08-18,0627,Aqua,MODIS,53,61.03,289.6,19.9,D,0
-0.4698,116.3629,315.4,1,1,2024-08-18,0627,Aqua,MODIS,43,61.03,294.9,8.4,D,0
2.9593,116.4101,309.6,1,1,2024-08-18,0628,Aqua,MODIS,50,61.03,277.9,7.3,D,0
2.9543,116.4378,314.7,1,1,2024-08-18,0628,Aqua,MODIS,73,61.03,282.3,11.4,D,0
2.9441,116.3675,305.1,1,1,2024-08-18,0628,Aqua,MODIS,55,61.03,281.3,4.9,D,0
-6.8826,111.0223,307.6,1.9,1.4,2024-08-18,1400,Terra,MODIS,72,61.03,293.6,16.3,N,0
-5.3796,119.5411,306.7,1.3,1.1,2024-08-18,1400,Terra,MODIS,69,61.03,295,8.1,N,0
-8.2106,113.832,302.6,1.3,1.1,2024-08-18,1400,Terra,MODIS,50,61.03,292.5,6.2,N,0
-7.7312,113.9068,308.7,1.2,1.1,2024-08-18,1400,Terra,MODIS,75,61.03,295.4,9.7,N,0
-2.6978,114.7963,307.5,1,1,2024-08-18,1401,Terra,MODIS,72,61.03,294.3,5.8,N,0
-2.5797,121.3856,319.3,2,1.4,2024-08-18,1401,Terra,MODIS,98,61.03,289.2,45,N,2
-2.5823,121.368,305.7,1.9,1.4,2024-08-18,1401,Terra,MODIS,65,61.03,288.9,16.9,N,2
-2.5753,121.3789,324.1,2,1.4,2024-08-18,1401,Terra,MODIS,100,61.03,289.4,58,N,2
-3.0338,115.1616,316.5,1,1,2024-08-18,1401,Terra,MODIS,93,61.03,296.1,12.2,N,0
-2.699,114.7872,313.6,1,1,2024-08-18,1401,Terra,MODIS,88,61.03,294.3,10.5,N,0
-2.2126,115.4971,307.3,1,1,2024-08-18,1401,Terra,MODIS,48,61.03,292.6,6.7,N,2
-2.1648,115.5802,318.3,1,1,2024-08-18,1401,Terra,MODIS,97,61.03,295,13.5,N,2
-1.896,115.8627,306.8,1,1,2024-08-18,1401,Terra,MODIS,69,61.03,292.8,6.5,N,2
-0.6424,115.7353,303.6,1,1,2024-08-18,1402,Terra,MODIS,56,61.03,292.5,3.7,N,0
0.6834,117.564,301.6,1.9,1.4,2024-08-18,1847,Aqua,MODIS,42,61.03,289.7,9.7,N,2
-0.3523,102.657,323.3,3.8,1.8,2024-08-18,1848,Aqua,MODIS,100,61.03,287.9,138.4,N,0
-0.3584,102.661,320.2,3.8,1.8,2024-08-18,1848,Aqua,MODIS,100,61.03,287.6,115.3,N,0
-0.3425,102.6635,307.7,3.8,1.8,2024-08-18,1848,Aqua,MODIS,56,61.03,287.4,49.8,N,0
-7.545,110.4501,309.5,1,1,2024-08-18,1849,Aqua,MODIS,78,61.03,286.2,11.4,N,1
-7.5437,110.4413,321.9,1,1,2024-08-18,1849,Aqua,MODIS,100,61.03,288.5,22,N,1
-7.7076,126.2582,310.3,2.5,1.5,2024-08-19,0046,Terra,MODIS,29,61.03,295.7,18.9,D,0
1.1759,108.9817,312.2,1.1,1,2024-08-19,0222,Terra,MODIS,44,61.03,291.1,6.8,D,2
-2.9297,111.2168,316.4,1.1,1,2024-08-19,0223,Terra,MODIS,59,61.03,295,9.1,D,0
-3.7234,103.7198,314.5,2,1.4,2024-08-19,0223,Terra,MODIS,50,61.03,295.6,15.8,D,0
-7.2251,110.4287,314.9,1.1,1,2024-08-19,0224,Terra,MODIS,58,61.03,300.7,7.2,D,2
-7.3381,111.2243,317.5,1.2,1.1,2024-08-19,0224,Terra,MODIS,63,61.03,302.3,8.6,D,0
-7.1608,106.8007,313.3,1.1,1,2024-08-19,0224,Terra,MODIS,66,61.03,300,6.8,D,0
-7.7061,110.3853,311.8,1.1,1,2024-08-19,0224,Terra,MODIS,50,61.03,295.9,5,D,2
-8.144,113.2994,314.7,1.7,1.3,2024-08-19,0224,Terra,MODIS,68,61.03,300.1,13.1,D,0
-8.1163,112.927,308.6,1.6,1.2,2024-08-19,0224,Terra,MODIS,49,61.03,292.7,13.8,D,1
-7.5379,110.1668,311.6,1.1,1,2024-08-19,0224,Terra,MODIS,48,61.03,298.5,6.1,D,2
-7.5488,110.4433,318.4,1.1,1,2024-08-19,0224,Terra,MODIS,72,61.03,293.1,15.6,D,1
-7.5476,110.4344,311.3,1.1,1,2024-08-19,0224,Terra,MODIS,38,61.03,293.4,8.6,D,1
-7.5395,110.4435,317.2,1.1,1,2024-08-19,0224,Terra,MODIS,60,61.03,295.3,13.9,D,1
